DATE,CO,NO2,O3,PM10,PM25
2017-02-17,0.6,36.0,0.032,16.0,3.5
2017-02-18,0.3,19.0,0.04,6.0,1.6
2017-02-19,0.4,27.0,0.035,5.0,1.8
2017-02-20,0.4,27.0,0.038,7.0,1.9
2017-02-21,0.3,8.0,0.041,22.0,
2017-02-22,0.5,46.0,0.039,5.0,
2017-02-23,0.5,38.0,0.036,5.0,
2017-02-24,0.4,26.0,0.04,7.0,
2017-02-25,0.6,52.0,0.039,20.0,
2017-02-26,0.6,44.0,0.043,12.0,
2017-02-27,0.5,35.0,0.044,6.0,
2017-02-28,0.6,45.0,0.043,9.0,
2017-03-01,0.6,44.0,0.047,13.0,3.6
2017-03-02,0.7,53.0,0.035,29.0,8.7
2017-03-03,0.9,52.0,0.037,33.0,9.9
2017-03-04,0.8,37.0,0.048,15.0,3.0
2017-03-05,0.4,16.0,0.051,49.0,6.5
2017-03-06,0.4,16.0,0.044,4.0,0.9
2017-03-07,0.7,48.0,0.047,9.0,2.2
2017-03-08,0.6,54.0,0.04,,3.0
2017-03-09,0.7,36.0,0.039,17.0,3.4
2017-03-10,0.6,33.0,0.033,19.0,4.3
2017-03-11,0.5,34.0,0.043,13.0,3.6
2017-03-12,0.5,30.0,0.047,9.0,2.8
2017-03-13,0.7,30.0,0.043,16.0,3.1
2017-03-14,0.8,33.0,0.041,23.0,5.2
2017-03-15,0.7,40.0,0.047,26.0,4.2
2017-03-16,0.4,41.0,0.046,22.0,4.3
2017-03-17,0.5,34.0,0.052,22.0,5.3
2017-03-18,0.4,28.0,0.054,26.0,5.2
2017-03-19,0.4,28.0,0.051,18.0,4.7
2017-03-20,0.6,35.0,0.044,46.0,8.3
2017-03-21,0.5,31.0,0.043,29.0,5.6
2017-03-22,0.3,20.0,0.043,18.0,3.8
2017-03-23,0.4,22.0,0.04,4.0,1.7
2017-03-24,,29.0,0.044,14.0,5.1
2017-03-25,0.2,29.0,0.041,5.0,2.4
2017-03-26,0.1,20.0,0.052,4.0,2.2
2017-03-27,0.2,27.0,0.031,4.0,2.7
2017-03-28,0.2,27.0,0.042,9.0,3.1
2017-03-29,0.3,41.0,0.051,12.0,3.8
2017-03-30,0.3,33.0,,10.0,2.9
2017-03-31,0.2,17.0,0.029,8.0,2.9
2017-04-01,0.2,20.0,0.049,6.0,2.1
2017-04-02,0.2,28.0,0.039,7.0,3.2
2017-04-03,0.4,31.0,0.053,11.0,4.1
2017-04-04,0.2,25.0,0.05,10.0,2.6
2017-04-05,0.4,38.0,0.054,11.0,2.7
2017-04-06,0.3,34.0,0.047,16.0,3.2
2017-04-07,0.2,18.0,0.042,22.0,4.1
2017-04-08,0.1,9.0,0.052,14.0,3.5
2017-04-09,0.2,13.0,0.05,3.0,1.4
2017-04-10,0.3,31.0,0.057,11.0,4.4
2017-04-11,0.5,36.0,0.051,20.0,7.4
2017-04-12,0.4,31.0,0.06,18.0,5.5
2017-04-13,0.4,23.0,0.06,44.0,9.1
2017-04-14,0.2,11.0,0.053,11.0,2.2
2017-04-15,0.2,16.0,0.054,9.0,3.0
2017-04-16,0.2,18.0,0.055,11.0,3.9
2017-04-17,0.2,20.0,0.05,16.0,3.8
2017-04-18,0.4,26.0,0.051,17.0,3.3
2017-04-19,0.2,19.0,0.06,7.0,3.1
2017-04-20,0.3,21.0,,10.0,4.2
2017-04-21,0.3,21.0,0.054,6.0,2.7
2017-04-22,0.3,31.0,0.059,8.0,3.5
2017-04-23,0.4,22.0,0.053,9.0,3.7
2017-04-24,0.4,24.0,0.044,10.0,4.0
2017-04-25,0.3,20.0,0.041,4.0,1.3
2017-04-26,0.4,,0.043,6.0,2.2
2017-04-27,0.2,12.0,0.056,5.0,1.9
2017-04-28,0.3,24.0,0.042,7.0,2.4
2017-04-29,0.3,20.0,0.051,6.0,2.2
2017-04-30,0.3,23.0,0.052,6.0,2.6
2017-05-01,0.3,24.0,0.053,12.0,3.5
2017-05-02,0.3,33.0,0.048,13.0,4.0
2017-05-03,0.4,28.0,0.056,15.0,4.4
2017-05-04,0.4,32.0,0.057,20.0,5.4
2017-05-05,0.4,25.0,0.051,20.0,5.1
2017-05-06,0.2,13.0,0.054,28.0,5.8
2017-05-07,0.2,23.0,0.056,17.0,4.8
2017-05-08,0.2,29.0,0.057,18.0,6.1
2017-05-09,0.3,25.0,0.06,20.0,6.0
2017-05-10,0.2,21.0,0.064,19.0,6.6
2017-05-11,0.2,23.0,0.058,15.0,8.2
2017-05-12,0.3,21.0,0.055,25.0,7.1
2017-05-13,0.2,11.0,0.058,30.0,8.8
2017-05-14,0.2,18.0,0.062,13.0,5.6
2017-05-15,0.4,37.0,0.058,21.0,7.2
2017-05-16,0.2,10.0,0.057,11.0,4.8
2017-05-17,0.3,18.0,0.049,4.0,2.0
2017-05-18,0.2,16.0,0.046,7.0,2.6
2017-05-19,0.3,21.0,0.046,8.0,2.8
2017-05-20,0.3,13.0,0.058,9.0,3.7
2017-05-21,0.3,11.0,0.054,6.0,2.7
2017-05-22,0.4,22.0,,11.0,4.0
2017-05-23,0.3,26.0,0.06,13.0,4.9
2017-05-24,0.3,23.0,0.049,18.0,5.4
2017-05-25,0.2,17.0,0.064,20.0,5.4
2017-05-26,0.3,24.0,0.054,19.0,5.0
2017-05-27,0.3,14.0,0.05,10.0,3.7
2017-05-28,0.3,16.0,0.057,10.0,4.3
2017-05-29,0.3,21.0,0.067,16.0,6.2
2017-05-30,0.3,21.0,0.064,22.0,6.2
2017-05-31,0.3,25.0,0.062,24.0,6.6
2017-06-01,0.3,20.0,0.057,21.0,5.6
2017-06-02,0.2,21.0,0.062,17.0,7.6
2017-06-03,0.3,18.0,0.064,17.0,8.0
2017-06-04,0.3,16.0,0.059,20.0,8.0
2017-06-05,0.3,18.0,0.068,49.0,12.2
2017-06-06,0.3,24.0,0.064,28.0,12.6
2017-06-07,0.3,22.0,0.058,25.0,9.5
2017-06-08,0.2,23.0,0.059,33.0,8.5
2017-06-09,0.3,28.0,0.058,70.0,13.2
2017-06-10,0.2,13.0,0.053,32.0,8.3
2017-06-11,0.2,13.0,0.05,35.0,12.3
2017-06-12,0.2,15.0,0.053,37.0,14.6
2017-06-13,0.2,16.0,0.04,6.0,4.7
2017-06-14,0.3,16.0,0.059,17.0,7.5
2017-06-15,0.3,19.0,0.061,19.0,8.6
2017-06-16,0.3,21.0,0.051,16.0,7.0
2017-06-17,0.3,,0.041,15.0,6.4
2017-06-18,0.2,,0.053,10.0,5.1
2017-06-19,0.3,,,15.0,6.2
2017-06-20,0.3,,,30.0,8.6
2017-06-21,0.3,,,29.0,10.2
2017-06-22,0.3,,,24.0,8.6
2017-06-23,0.3,,,20.0,6.4
2017-06-24,0.3,,,18.0,7.1
2017-06-25,0.3,,,16.0,6.6
2017-06-26,0.3,,,21.0,7.5
2017-06-27,0.2,,,29.0,9.6
2017-06-28,0.3,,,21.0,9.2
2017-06-29,0.3,,,19.0,8.3
2017-06-30,0.3,,,22.0,8.5
2017-07-01,0.4,,,32.0,15.9
2017-07-02,0.5,,,27.0,11.4
2017-07-03,0.3,,,26.0,11.2
2017-07-04,0.4,,,44.0,24.5
2017-07-05,0.3,,,38.0,16.7
2017-07-06,0.3,,,26.0,11.1
2017-07-07,0.3,,,31.0,12.3
2017-07-08,0.3,,,33.0,11.7
2017-07-09,0.2,,,21.0,9.5
2017-07-10,0.3,,0.065,25.0,12.1
2017-07-11,0.3,,0.058,21.0,9.7
2017-07-12,0.3,,0.064,21.0,10.9
2017-07-13,0.3,,0.062,24.0,
2017-07-14,0.3,,0.065,22.0,9.4
2017-07-15,0.3,,0.075,21.0,8.5
2017-07-16,0.3,,0.068,27.0,7.8
2017-07-17,0.3,,0.059,30.0,10.2
2017-07-18,0.3,,0.056,,7.8
2017-07-19,0.3,,0.043,70.0,7.9
2017-07-20,0.3,,0.057,16.0,4.9
2017-07-21,0.3,,0.058,20.0,6.7
2017-07-22,0.3,,0.062,21.0,7.7
2017-07-23,0.3,,0.066,26.0,9.3
2017-07-24,0.3,,0.06,18.0,5.8
2017-07-25,0.2,,0.051,10.0,4.6
2017-07-26,0.2,,0.056,15.0,5.2
2017-07-27,0.2,,0.062,21.0,6.0
2017-07-28,0.3,,0.053,16.0,6.3
2017-07-29,0.3,,0.066,15.0,5.3
2017-07-30,0.2,15.0,0.066,15.0,5.1
2017-07-31,0.3,29.0,0.061,19.0,6.6
2017-08-01,0.3,23.0,0.061,22.0,7.9
2017-08-02,0.3,27.0,0.067,26.0,9.4
2017-08-03,0.3,31.0,0.062,28.0,11.2
2017-08-04,0.3,26.0,0.057,27.0,11.1
2017-08-05,0.2,17.0,0.061,20.0,9.1
2017-08-06,0.3,18.0,0.053,22.0,8.7
2017-08-07,0.3,23.0,0.052,21.0,8.8
2017-08-08,0.3,16.0,0.055,16.0,5.9
2017-08-09,0.2,21.0,0.057,21.0,6.1
2017-08-10,0.2,19.0,0.06,13.0,4.1
2017-08-11,0.3,32.0,0.057,16.0,5.2
2017-08-12,0.2,14.0,0.053,12.0,3.6
2017-08-13,0.2,14.0,0.053,11.0,4.5
2017-08-14,0.2,29.0,0.051,30.0,8.1
2017-08-15,0.2,19.0,0.058,26.0,8.5
2017-08-16,0.3,29.0,0.063,21.0,8.6
2017-08-17,0.4,35.0,0.06,25.0,9.3
2017-08-18,0.3,28.0,0.062,25.0,9.3
2017-08-19,0.3,22.0,0.056,20.0,7.6
2017-08-20,0.2,13.0,0.053,15.0,4.8
2017-08-21,0.3,27.0,0.052,23.0,6.6
2017-08-22,0.3,33.0,0.053,23.0,7.5
2017-08-23,0.3,21.0,0.053,17.0,5.1
2017-08-24,0.2,28.0,0.054,22.0,
2017-08-25,0.3,31.0,0.051,20.0,10.4
2017-08-26,0.3,20.0,0.054,21.0,7.3
2017-08-27,0.3,22.0,0.062,19.0,8.1
2017-08-28,0.5,33.0,0.067,34.0,15.0
2017-08-29,0.4,36.0,0.068,56.0,17.0
2017-08-30,0.3,26.0,0.062,44.0,13.1
2017-08-31,0.3,26.0,0.042,16.0,6.9
2017-09-01,0.3,30.0,.067,25.0,10.9
2017-09-02,0.4,33.0,P .078,28.0,13.9
2017-09-03,0.4,17.0,.067,24.0,12.9
2017-09-04,0.3,27.0,.073,26.0,12.7
2017-09-05,0.5,36.0,.073,46.0,21.6
2017-09-06,0.6,37.0,.065,56.0,28.9
2017-09-07,0.5,40.0,.057,33.0,11.7
2017-09-08,0.3,30.0,.053,26.0,9.4
2017-09-09,0.3,22.0,.045,17.0,8.1
2017-09-10,0.3,21.0,.052,14.0,7.2
2017-09-11,0.4,31.0,.061,22.0,8.2
2017-09-12,0.4,29.0,.058,31.0,7.6
2017-09-13,0.3,31.0,.047,24.0,5.1
2017-09-14,0.1,14.0,.035,15.0,2.3
2017-09-15,0.3,18.0,.043,14.0,8.4
2017-09-16,0.3,28.0,.045,22.0,13.5
2017-09-17,0.3,20.0,.054,16.0,10.2
2017-09-18,0.3,36.0,.052,18.0,9.2
2017-09-19,0.1,17.0,.046,15.0,4.7
2017-09-20,0.3,24.0,.048,16.0,4.3
2017-09-21,0.2,24.0,.038,24.0,3.3
2017-09-22,0.2,21.0,.040,7.0,2.6
2017-09-23,0.2,19.0,.034,10.0,5.6
2017-09-24,0.1,10.0,.032,2.0,1.7
2017-09-25,0.3,21.0,.036,9.0,3.5
2017-09-26,0.4,29.0,.040,15.0,5.1
2017-09-27,0.4,38.0,.044,18.0,5.6
2017-09-28,0.3,32.0,.040,18.0,5.3
2017-09-29,0.3,28.0,.049,14.0,5.0
2017-09-30,0.3,30.0,.046,12.0,3.8
2017-10-01,0.1,12.0,0.039,6.0,2.7
2017-10-02,0.3,24.0,0.036,10.0,2.9
2017-10-03,0.3,29.0,0.034,16.0,3.7
2017-10-04,0.3,35.0,0.053,17.0,4.2
2017-10-05,0.5,30.0,0.04,23.0,5.2
2017-10-06,0.3,29.0,0.041,18.0,5.3
2017-10-07,0.3,26.0,0.037,14.0,4.1
2017-10-08,0.4,19.0,0.041,17.0,2.8
2017-10-09,0.3,28.0,0.035,13.0,3.7
2017-10-10,0.4,34.0,0.039,19.0,4.5
2017-10-11,0.5,46.0,0.044,31.0,5.6
2017-10-12,0.5,33.0,0.04,49.0,12.6
2017-10-13,0.6,40.0,0.042,32.0,12.2
2017-10-14,0.5,31.0,0.042,14.0,3.5
2017-10-15,0.5,33.0,0.041,13.0,4.9
2017-10-16,0.8,46.0,0.031,28.0,7.0
2017-10-17,0.7,44.0,0.032,30.0,7.4
2017-10-18,0.7,47.0,0.031,33.0,9.7
2017-10-19,0.7,34.0,0.034,28.0,6.9
2017-10-20,0.4,31.0,0.044,53.0,8.5
2017-10-21,0.4,30.0,0.041,11.0,2.3
2017-10-22,0.5,31.0,0.038,9.0,2.8
2017-10-23,0.5,28.0,0.04,18.0,3.7
2017-10-24,0.6,41.0,0.033,25.0,6.6
2017-10-25,0.8,48.0,0.039,28.0,7.2
2017-10-26,0.8,37.0,0.034,29.0,7.0
2017-10-27,0.5,31.0,0.039,21.0,5.6
2017-10-28,0.6,34.0,0.038,23.0,6.5
2017-10-29,0.6,29.0,0.035,15.0,4.3
2017-10-30,0.8,33.0,0.028,,5.5
2017-10-31,0.6,34.0,0.031,24.0,7.0
2017-11-01,0.8,36.0,0.04,31.0,7.6
2017-11-02,0.6,19.0,0.04,23.0,5.2
2017-11-03,0.4,24.0,0.042,19.0,3.6
2017-11-04,0.4,17.0,0.04,14.0,3.8
2017-11-05,0.4,15.0,0.034,7.0,2.6
2017-11-06,0.5,26.0,0.03,12.0,4.7
2017-11-07,0.6,35.0,0.03,12.0,5.4
2017-11-08,0.9,39.0,0.029,20.0,7.5
2017-11-09,1.0,39.0,0.033,19.0,4.4
2017-11-10,0.9,43.0,0.024,34.0,8.3
2017-11-11,0.9,33.0,0.034,19.0,6.4
2017-11-12,0.9,33.0,0.027,15.0,5.5
2017-11-13,1.0,40.0,0.031,20.0,5.3
2017-11-14,1.1,37.0,0.032,24.0,4.4
2017-11-15,1.0,37.0,0.025,,5.7
2017-11-16,1.0,33.0,0.03,29.0,5.4
2017-11-17,0.5,13.0,0.034,15.0,3.4
2017-11-18,0.8,31.0,0.033,9.0,3.6
2017-11-19,0.8,33.0,0.029,11.0,5.9
2017-11-20,1.3,,0.013,30.0,10.5
2017-11-21,1.4,34.0,0.02,31.0,12.2
2017-11-22,1.0,31.0,0.015,23.0,5.9
2017-11-23,1.1,23.0,0.017,11.0,4.1
2017-11-24,0.8,22.0,0.027,9.0,2.8
2017-11-25,1.0,29.0,0.02,17.0,5.1
2017-11-26,1.0,26.0,0.02,10.0,3.2
2017-11-27,0.7,27.0,0.037,26.0,3.4
2017-11-28,0.9,37.0,0.033,13.0,5.0
2017-11-29,1.0,35.0,0.021,22.0,9.3
2017-11-30,1.2,37.0,0.018,34.0,12.3
2017-12-01,1.2,42.0,0.016,42.0,
2017-12-02,1.3,36.0,0.023,26.0,
2017-12-03,1.3,32.0,0.042,31.0,
2017-12-04,0.8,33.0,0.034,10.0,
2017-12-05,1.0,38.0,0.023,18.0,
2017-12-06,1.1,37.0,0.016,30.0,
2017-12-07,1.0,34.0,0.022,25.0,
2017-12-08,1.2,37.0,0.019,32.0,
2017-12-09,1.3,38.0,0.018,31.0,
2017-12-10,1.3,35.0,0.019,24.0,
2017-12-11,1.3,41.0,0.013,42.0,
2017-12-12,1.6,48.0,0.007,56.0,
2017-12-13,1.6,41.0,0.003,51.0,
2017-12-14,0.8,32.0,0.016,38.0,
2017-12-15,1.1,35.0,0.013,46.0,
2017-12-16,1.2,34.0,0.019,31.0,
2017-12-17,0.4,27.0,0.022,11.0,
2017-12-18,0.7,33.0,0.016,29.0,
2017-12-19,1.0,33.0,0.012,35.0,
2017-12-20,1.0,32.0,,29.0,
2017-12-21,0.3,23.0,0.028,15.0,
2017-12-22,0.5,34.0,0.027,20.0,
2017-12-23,0.5,36.0,0.036,17.0,
2017-12-24,0.4,27.0,0.023,13.0,
2017-12-25,0.9,29.0,0.014,26.0,
2017-12-26,0.9,31.0,0.014,24.0,
2017-12-27,1.0,37.0,0.009,39.0,
2017-12-28,1.0,32.0,0.012,34.0,
2017-12-29,1.1,37.0,0.01,37.0,
2017-12-30,,,,,
2017-12-31,,,,,
2018-01-01,,,,21.0,12.9
2018-01-02,,,,37.0,17.7
2018-01-03,,,,43.0,
2018-01-04,,,,50.0,18.8
2018-01-05,,,,44.0,17.8
2018-01-06,,,,33.0,21.0
2018-01-07,,,,23.0,19.4
2018-01-08,,,,16.0,9.0
2018-01-09,,,,7.0,4.8
2018-01-10,,,,6.0,3.7
2018-01-11,,,,5.0,2.9
2018-01-12,,,,9.0,3.5
2018-01-13,,,,,6.8
2018-01-14,,,,12.0,7.8
2018-01-15,,,,27.0,14.8
2018-01-16,,,,20.0,9.0
2018-01-17,,,,28.0,10.5
2018-01-18,,,,22.0,8.3
2018-01-19,,20.0,,9.0,1.7
2018-01-20,,8.0,,9.0,2.3
2018-01-21,,19.0,,17.0,3.4
2018-01-22,,32.0,,,7.1
2018-01-23,,32.0,,18.0,12.8
2018-01-24,,31.0,,17.0,7.0
2018-01-25,,19.0,,10.0,3.0
2018-01-26,,25.0,,10.0,4.4
2018-01-27,,34.0,,14.0,6.1
2018-01-28,,29.0,,14.0,7.7
2018-01-29,,31.0,,28.0,9.4
2018-01-30,,33.0,,18.0,5.3
2018-01-31,,36.0,,24.0,5.6
2018-02-01,,41.0,,,10.9
2018-02-02,,38.0,,35.0,11.1
2018-02-03,,30.0,,20.0,4.4
2018-02-04,,28.0,,36.0,6.3
2018-02-05,,27.0,,16.0,2.9
2018-02-06,,27.0,,11.0,2.8
2018-02-07,,29.0,,,4.4
2018-02-08,,34.0,,19.0,5.0
2018-02-09,,29.0,,21.0,4.9
2018-02-10,,24.0,,21.0,2.8
2018-02-11,,25.0,,,4.0
2018-02-12,,15.0,,23.0,4.3
2018-02-13,,35.0,,,10.6
2018-02-14,,33.0,,19.0,6.4
2018-02-15,,18.0,,19.0,3.1
2018-02-16,,29.0,,,3.8
2018-02-17,,27.0,,9.0,2.4
2018-02-18,,4.0,,32.0,4.3
2018-02-19,,19.0,,4.0,2.8
2018-02-20,,29.0,,,6.2
2018-02-21,,38.0,,,7.4
2018-02-22,,30.0,,,7.2
2018-02-23,,21.0,,10.0,6.4
2018-02-24,,21.0,,9.0,5.4
2018-02-25,,26.0,,,2.4
2018-02-26,,39.0,,9.0,3.4
2018-02-27,,35.0,,,12.4
2018-02-28,,30.0,0.041,,12.8
2018-03-01,,33.0,0.046,12.0,4.8
2018-03-02,,25.0,0.044,15.0,3.4
2018-03-03,,20.0,0.044,11.0,2.6
2018-03-04,,6.0,0.047,2.0,1.0
2018-03-05,,26.0,0.043,,3.2
2018-03-06,,29.0,0.04,,4.1
2018-03-07,,33.0,0.034,,9.2
2018-03-08,,31.0,0.04,22.0,
2018-03-09,,26.0,0.042,15.0,4.9
2018-03-10,,23.0,0.048,12.0,4.1
2018-03-11,,18.0,0.051,8.0,2.7
2018-03-12,,22.0,0.044,19.0,5.9
2018-03-13,,27.0,0.046,18.0,4.4
2018-03-14,,31.0,0.037,11.0,2.8
2018-03-15,,20.0,0.043,2.0,1.0
2018-03-16,,25.0,0.049,4.0,1.5
2018-03-17,,4.0,0.049,4.0,1.5
2018-03-18,,14.0,0.045,5.0,
2018-03-19,,20.0,0.042,7.0,
2018-03-20,,26.0,0.044,8.0,2.1
2018-03-21,0.2,16.0,0.048,6.0,1.9
2018-03-22,0.1,8.0,0.037,12.0,2.4
2018-03-23,0.1,10.0,0.048,3.0,1.2
2018-03-24,0.2,22.0,0.045,6.0,2.8
2018-03-25,0.2,13.0,0.048,5.0,2.4
2018-03-26,0.2,12.0,0.045,6.0,3.2
2018-03-27,0.3,30.0,0.044,10.0,3.5
2018-03-28,0.2,24.0,0.046,11.0,2.9
2018-03-29,0.2,29.0,0.047,13.0,3.7
2018-03-30,0.2,26.0,0.045,13.0,6.3
2018-03-31,0.2,16.0,0.049,14.0,3.5
2018-04-01,0.1,14.0,0.049,13.0,4.1
2018-04-02,0.1,10.0,0.049,19.0,3.6
2018-04-03,0.2,16.0,0.054,9.0,2.7
2018-04-04,0.2,28.0,0.04,24.0,6.1
2018-04-05,0.2,24.0,0.047,22.0,5.8
2018-04-06,0.2,18.0,0.037,13.0,7.6
2018-04-07,0.1,20.0,0.048,9.0,6.4
2018-04-08,0.1,10.0,0.049,7.0,2.9
2018-04-09,0.1,16.0,0.049,9.0,4.4
2018-04-10,0.2,24.0,0.04,23.0,6.0
2018-04-11,0.2,23.0,0.05,27.0,6.3
2018-04-12,0.2,3.0,0.053,21.0,3.1
2018-04-13,0.1,9.0,0.046,4.0,1.5
2018-04-14,0.1,21.0,0.053,9.0,3.9
2018-04-15,0.1,11.0,0.047,9.0,3.9
2018-04-16,0.1,5.0,0.053,96.0,
2018-04-17,0.0,15.0,0.051,3.0,1.2
2018-04-18,0.2,22.0,0.047,8.0,2.5
2018-04-19,0.1,25.0,0.061,11.0,3.6
2018-04-20,0.1,14.0,0.051,11.0,3.9
2018-04-21,0.1,13.0,0.057,12.0,4.7
2018-04-22,0.1,11.0,0.054,8.0,3.7
2018-04-23,0.0,7.0,0.054,13.0,5.3
2018-04-24,0.1,22.0,0.056,22.0,6.6
2018-04-25,0.1,16.0,0.058,16.0,4.7
2018-04-26,0.1,17.0,0.066,23.0,6.2
2018-04-27,0.1,19.0,0.059,19.0,5.4
2018-04-28,0.0,15.0,0.057,31.0,7.9
2018-04-29,0.1,10.0,0.052,22.0,5.5
2018-04-30,0.0,7.0,0.047,4.0,2.4
2018-05-01,0.0,14.0,0.049,7.0,2.3
2018-05-02,0.0,10.0,0.039,5.0,2.8
2018-05-03,0.0,11.0,0.049,8.0,3.0
2018-05-04,0.0,16.0,0.056,14.0,4.6
2018-05-05,0.1,14.0,0.054,18.0,7.1
2018-05-06,0.1,8.0,0.059,13.0,4.9
2018-05-07,0.0,18.0,0.064,19.0,5.2
2018-05-08,0.0,15.0,0.065,23.0,6.1
2018-05-09,0.0,16.0,0.061,24.0,6.9
2018-05-10,0.0,11.0,0.048,18.0,4.7
2018-05-11,0.0,11.0,0.038,8.0,3.3
2018-05-12,0.0,7.0,0.052,3.0,1.9
2018-05-13,0.0,9.0,0.055,9.0,2.6
2018-05-14,0.0,9.0,0.049,11.0,3.4
2018-05-15,0.0,9.0,0.052,10.0,3.5
2018-05-16,0.0,11.0,0.056,14.0,4.4
2018-05-17,0.0,11.0,0.053,22.0,5.2
2018-05-18,0.0,9.0,0.058,18.0,5.1
2018-05-19,0.0,10.0,0.059,16.0,6.1
2018-05-20,0.0,7.0,0.057,14.0,5.7
2018-05-21,0.0,7.0,0.058,14.0,5.5
2018-05-22,0.0,8.0,0.05,15.0,4.3
2018-05-23,0.0,9.0,0.046,11.0,3.9
2018-05-24,0.0,12.0,0.051,15.0,4.8
2018-05-25,0.0,10.0,0.052,18.0,6.0
2018-05-26,0.0,6.0,0.054,17.0,6.1
2018-05-27,0.0,4.0,0.053,14.0,4.1
2018-05-28,0.0,6.0,0.049,10.0,3.6
2018-05-29,0.0,16.0,0.052,16.0,4.9
2018-05-30,0.0,9.0,0.047,21.0,5.0
2018-05-31,0.0,7.0,0.045,32.0,6.4
2018-06-01,0.0,12.0,0.049,17.0,4.3
2018-06-02,0.0,10.0,0.06,12.0,4.6
2018-06-03,0.0,8.0,0.062,15.0,6.0
2018-06-04,0.0,9.0,0.05,16.0,5.3
2018-06-05,0.0,13.0,0.056,17.0,6.9
2018-06-06,0.0,18.0,0.05,21.0,7.2
2018-06-07,0.0,10.0,0.047,17.0,5.9
2018-06-08,0.1,13.0,0.061,20.0,8.0
2018-06-09,0.2,7.0,0.056,24.0,10.8
2018-06-10,0.1,6.0,0.05,25.0,6.4
2018-06-11,0.1,9.0,0.06,15.0,5.5
2018-06-12,0.1,11.0,0.06,26.0,6.0
2018-06-13,0.1,8.0,0.049,20.0,4.6
2018-06-14,0.1,12.0,0.048,27.0,6.1
2018-06-15,0.1,15.0,0.041,42.0,8.6
2018-06-16,0.1,8.0,,27.0,7.8
2018-06-17,0.1,3.0,,28.0,5.4
2018-06-18,0.0,6.0,,24.0,6.7
2018-06-19,0.0,6.0,,14.0,4.0
2018-06-20,0.0,8.0,,19.0,4.5
2018-06-21,0.1,10.0,0.056,24.0,5.0
2018-06-22,0.0,7.0,0.058,17.0,4.0
2018-06-23,0.0,7.0,0.059,25.0,5.7
2018-06-24,0.0,6.0,0.06,20.0,5.3
2018-06-25,0.0,11.0,0.065,22.0,6.5
2018-06-26,0.1,13.0,0.065,29.0,7.6
2018-06-27,0.1,11.0,0.062,28.0,8.3
2018-06-28,0.0,8.0,0.068,32.0,8.6
2018-06-29,0.0,7.0,0.051,25.0,7.7
2018-06-30,0.0,5.0,0.056,19.0,3.4
2018-07-01,0.0,10.0,.053,16.0,6.0
2018-07-02,0.0,9.0,.050,24.0,6.8
2018-07-03,0.0,13.0,.060,43.0,9.9
2018-07-04,0.0,32.0,.064,64.0,P 39.0 +
2018-07-05,0.0,12.0,.051,40.0,19.1
2018-07-06,0.2,9.0,.060,47.0,21.7
2018-07-07,0.0,9.0,.058,26.0,7.0
2018-07-08,0.0,5.0,.059,21.0,5.3
2018-07-09,0.0,14.0,.062,24.0,6.0
2018-07-10,0.0,7.0,.066,21.0,6.2
2018-07-11,0.0,9.0,.069,27.0,6.9
2018-07-12,0.0,6.0,.072,18.0,6.0
2018-07-13,0.0,9.0,P .076,23.0,6.4
2018-07-14,0.0,9.0,.064,23.0,6.8
2018-07-15,0.0,6.0,.067,17.0,6.2
2018-07-16,0.0,9.0,.073,36.0,8.0
2018-07-17,0.0,12.0,.068,20.0,6.2
2018-07-18,0.0,9.0,P .076,28.0,9.5
2018-07-19,0.0,12.0,.066,34.0,9.6
2018-07-20,0.0,23.0,.057,25.0,7.6
2018-07-21,0.0,8.0,.062,22.0,6.2
2018-07-22,0.0,7.0,.062,16.0,6.2
2018-07-23,0.0,8.0,.073,25.0,8.7
2018-07-24,0.0,8.0,.071,30.0,10.3
2018-07-25,0.0,12.0,.074,28.0,9.1
2018-07-26,0.0,12.0,.073,39.0,14.8
2018-07-27,0.0,15.0,.068,36.0,12.8
2018-07-28,0.0,13.0,.062,33.0,12.7
2018-07-29,0.0,9.0,.063,31.0,16.6
2018-07-30,0.0,10.0,.074,37.0,16.2
2018-07-31,0.1,15.0,P .077,50.0,14.7
2018-08-01,0.1,26.0,.071,56.0,21.3
2018-08-02,0.0,,.067,34.0,12.9
2018-08-03,0.0,13.0,.071,24.0,12.6
2018-08-04,0.1,15.0,.071,46.0,23.6
2018-08-05,0.1,9.0,.069,36.0,20.3
2018-08-06,0.1,15.0,P .079,54.0,28.7
2018-08-07,0.1,14.0,P .083,55.0,22.5
2018-08-08,0.0,14.0,.073,36.0,13.5
2018-08-09,0.1,13.0,P .088,49.0,19.7
2018-08-10,0.3,20.0,P .084,85.0,P 39.9 +
2018-08-11,0.2,11.0,P .077,73.0,P 36.1
2018-08-12,0.1,8.0,.071,32.0,15.3
2018-08-13,0.0,18.0,.074,50.0,19.0
2018-08-14,0.2,24.0,.071,45.0,15.1
2018-08-15,0.2,18.0,.054,38.0,11.1
2018-08-16,0.2,22.0,.062,27.0,11.8
2018-08-17,0.1,13.0,.065,46.0,10.8
2018-08-18,0.2,10.0,.061,28.0,16.0
2018-08-19,0.2,11.0,.068,38.0,21.8
2018-08-20,0.2,17.0,.058,,
2018-08-21,0.1,,,21.0,5.6
2018-08-22,0.0,,,17.0,4.5
2018-08-23,0.3,19.0,.067,31.0,18.6
2018-08-24,0.3,20.0,.052,26.0,12.8
