DATE,Month,Day,NA_Correction,MaxTemp,MinTemp,MeanTemp,RainPrecip,SnowPrecip,Wind,CO,NO2,O3,PM10,PM25,CO_LEVEL,NO2_LEVEL,O3_LEVEL,PM10_LEVEL,PM25_LEVEL,AQI,AQI_LEVEL,Year,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,Fri,Mon,Sat,Sun,Thurs,Tues,Wed,Term,Enrollment,FullTime,Holiday,Exam
2014-04-18,4,Friday,False,22.2,4.9,13.4,0.0,0.0,15.5,0.5,45.0,0.049,39.0,5.6,Good,Good,Good,Good,Good,45,Good,2014.0,81.0,18.0,485.0,26.944444444444443,1,0,0,0,0,0,0,Winter,29642,25191,0,1
2014-04-19,4,Saturday,False,20.5,7.2,14.5,0.5,0.0,8.3,0.4,31.0,0.053,35.0,6.2,Good,Good,Good,Good,Good,49,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Winter,29642,25191,0,1
2014-04-20,4,Sunday,False,20.2,8.3,14.9,0.0,0.0,12.2,0.5,26.0,0.059,36.0,6.9,Good,Good,Moderate,Good,Good,64,Moderate,2014.0,1.0,1.0,6.0,6.0,0,0,0,1,0,0,0,Winter,29642,25191,0,1
2014-04-21,4,Monday,False,24.1,6.8,15.8,0.0,0.0,13.0,0.4,35.0,0.058,38.0,8.5,Good,Good,Moderate,Good,Good,61,Moderate,2014.0,2.0,1.0,30.0,30.0,0,1,0,0,0,0,0,Winter,29642,25191,0,1
2014-04-22,4,Tuesday,False,23.0,6.9,14.5,2.0,0.0,37.8,0.4,43.0,0.055,673.0,14.5,Good,Good,Moderate,Hazardous,Moderate,433,Hazardous,2014.0,62.0,43.0,996.0,23.162790697674417,0,0,0,0,0,1,0,Winter,29642,25191,0,1
2014-04-23,4,Wednesday,False,10.7,1.9,6.3,3.0,0.91,16.3,0.3,33.0,0.047,19.0,4.2,Good,Good,Good,Good,Good,44,Good,2014.0,26.0,13.0,265.0,20.384615384615383,0,0,0,0,0,0,1,Winter,29642,25191,0,1
2014-04-24,4,Thursday,False,18.3,2.7,11.3,0.0,0.0,15.4,0.4,43.0,0.051,30.0,3.0,Good,Good,Good,Good,Good,47,Good,2014.0,22.0,21.0,422.0,20.09523809523809,0,0,0,0,1,0,0,Spring,9582,4584,1,0
2014-04-25,4,Friday,False,20.4,7.0,13.1,1.0,0.0,25.5,0.4,31.0,0.058,175.0,11.4,Good,Good,Moderate,Unhealthy for Sensitive Groups,Good,111,Unhealthy for Sensitive Groups,2014.0,27.0,22.0,585.0,26.59090909090909,1,0,0,0,0,0,0,Spring,9582,4584,1,0
2014-04-26,4,Saturday,False,9.3,4.0,6.9,14.7,0.0,9.7,0.3,21.0,0.041,55.0,3.7,Good,Good,Good,Moderate,Good,51,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,1,0
2014-04-27,4,Sunday,False,9.8,2.8,5.9,2.3,0.0,20.1,0.3,20.0,0.048,22.0,2.2,Good,Good,Good,Good,Good,44,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,1,0
2014-04-28,4,Monday,False,7.3,-0.1,4.4,1.6,1.47,21.6,0.3,25.0,0.05,29.0,2.7,Good,Good,Good,Good,Good,46,Good,2014.0,13.0,13.0,275.0,21.153846153846157,0,1,0,0,0,0,0,Spring,9582,4584,1,0
2014-04-29,4,Tuesday,False,10.3,1.9,6.2,0.0,0.0,22.7,0.3,37.0,0.051,22.0,5.7,Good,Good,Good,Good,Good,47,Good,2014.0,22.0,12.0,310.0,25.83333333333333,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-04-30,4,Wednesday,False,13.8,2.3,8.2,0.0,0.0,18.3,0.5,40.0,0.056,30.0,5.1,Good,Good,Moderate,Good,Good,54,Moderate,2014.0,26.0,19.0,391.0,20.57894736842105,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-05-01,5,Thursday,False,17.6,3.1,11.0,0.0,0.0,14.2,0.5,62.0,0.043,35.0,4.8,Good,Moderate,Good,Good,Good,60,Moderate,2014.0,33.0,27.0,578.0,21.40740740740741,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-05-02,5,Friday,False,22.8,3.9,14.8,0.0,0.0,11.6,0.5,37.0,0.056,29.0,4.8,Good,Good,Moderate,Good,Good,54,Moderate,2014.0,73.0,66.0,1473.0,22.318181818181817,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-03,5,Saturday,False,27.4,6.0,18.0,0.0,0.0,15.2,0.5,30.0,0.052,47.0,5.8,Good,Good,Good,Good,Good,48,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-05-04,5,Sunday,False,27.0,15.1,21.0,0.0,0.0,14.5,0.4,20.0,0.058,45.0,7.0,Good,Good,Moderate,Good,Good,61,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-05-05,5,Monday,False,25.5,13.7,19.4,0.0,0.0,13.9,0.4,53.0,0.055,45.0,6.5,Good,Good,Moderate,Good,Good,51,Moderate,2014.0,30.0,11.0,226.0,20.545454545454547,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-06,5,Tuesday,False,18.3,10.3,14.6,2.9,0.0,15.4,0.4,32.0,0.054,53.0,8.9,Good,Good,Good,Good,Good,50,Good,2014.0,46.0,21.0,460.0,21.904761904761905,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-05-07,5,Wednesday,False,12.0,4.7,8.1,8.9,0.0,9.6,0.4,18.0,0.058,30.0,3.7,Good,Good,Moderate,Good,Good,61,Moderate,2014.0,39.0,28.0,703.0,25.107142857142858,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-05-08,5,Thursday,False,14.1,2.8,9.0,1.0,0.0,10.4,0.4,22.0,0.048,23.0,2.2,Good,Good,Good,Good,Good,44,Good,2014.0,36.0,29.0,768.0,26.48275862068965,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-05-09,5,Friday,False,15.6,7.4,10.3,8.2,0.0,10.5,0.5,29.0,0.046,27.0,3.9,Good,Good,Good,Good,Good,43,Good,2014.0,20.0,16.0,356.0,22.25,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-10,5,Saturday,False,13.8,3.6,9.2,1.8,0.0,18.6,0.6,18.0,0.052,24.0,4.0,Good,Good,Good,Good,Good,48,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-05-11,5,Sunday,False,9.3,3.0,5.8,4.1,0.0,25.2,0.4,10.0,0.049,21.0,1.7,Good,Good,Good,Good,Good,45,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-05-12,5,Monday,False,11.7,3.8,7.5,0.9,0.0,17.6,0.6,27.0,0.047,24.0,2.6,Good,Good,Good,Good,Good,44,Good,2014.0,45.0,26.0,640.0,24.615384615384617,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-13,5,Tuesday,False,14.4,1.0,8.3,0.0,0.0,10.5,0.5,34.0,0.051,34.0,3.1,Good,Good,Good,Good,Good,47,Good,2014.0,42.0,28.0,818.0,29.214285714285715,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-05-14,5,Wednesday,False,18.2,4.9,12.4,0.0,0.0,9.7,0.3,31.0,0.053,128.0,4.1,Good,Good,Good,Moderate,Good,87,Moderate,2014.0,25.0,20.0,432.0,21.6,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-05-15,5,Thursday,False,23.1,8.1,16.6,0.0,0.0,8.4,0.3,27.0,0.054,59.0,4.1,Good,Good,Good,Moderate,Good,53,Moderate,2014.0,22.0,18.0,541.0,30.05555555555556,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-05-16,5,Friday,False,26.0,9.7,19.2,0.0,0.0,12.5,0.3,32.0,0.054,57.0,6.6,Good,Good,Good,Moderate,Good,52,Moderate,2014.0,34.0,28.0,841.0,30.035714285714285,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-17,5,Saturday,False,26.9,12.2,20.7,0.0,0.0,7.4,0.3,24.0,0.054,84.0,6.1,Good,Good,Good,Moderate,Good,65,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-05-18,5,Sunday,False,26.0,11.1,19.3,0.0,0.0,19.1,0.3,19.0,0.061,79.0,7.5,Good,Good,Moderate,Moderate,Good,71,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-05-19,5,Monday,False,21.9,11.4,16.7,0.0,0.0,12.6,0.3,36.0,0.055,32.0,7.3,Good,Good,Moderate,Good,Good,51,Moderate,2014.0,47.0,34.0,757.0,22.264705882352946,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-20,5,Tuesday,False,25.2,9.9,18.5,0.0,0.0,23.9,0.3,26.0,0.056,60.0,7.3,Good,Good,Moderate,Moderate,Good,54,Moderate,2014.0,28.0,18.0,437.0,24.27777777777778,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-05-21,5,Wednesday,False,23.2,11.1,18.0,0.0,0.0,22.6,0.3,25.0,0.055,81.0,6.1,Good,Good,Moderate,Moderate,Good,64,Moderate,2014.0,48.0,38.0,775.0,20.394736842105264,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-05-22,5,Thursday,False,25.6,10.8,19.2,0.0,0.0,16.2,0.3,31.0,0.055,52.0,8.0,Good,Good,Moderate,Good,Good,51,Moderate,2014.0,17.0,13.0,286.0,22.0,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-05-23,5,Friday,False,20.4,12.2,16.9,0.0,0.0,18.4,0.3,28.0,0.039,47.0,6.9,Good,Good,Good,Good,Good,44,Good,2014.0,8.0,6.0,200.0,33.333333333333336,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-24,5,Saturday,False,21.0,13.2,17.0,1.2,0.0,9.4,0.3,20.0,0.047,25.0,5.0,Good,Good,Good,Good,Good,44,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-05-25,5,Sunday,False,24.0,10.0,18.4,0.0,0.0,14.2,0.3,19.0,0.059,25.0,7.0,Good,Good,Moderate,Good,Good,64,Moderate,2014.0,1.0,1.0,20.0,20.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-05-26,5,Monday,False,28.2,12.8,21.5,0.0,0.0,7.8,0.3,17.0,0.055,28.0,6.5,Good,Good,Moderate,Good,Good,51,Moderate,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-27,5,Tuesday,False,31.4,11.8,22.9,0.0,0.0,11.2,0.3,51.0,0.055,77.0,6.7,Good,Good,Moderate,Moderate,Good,62,Moderate,2014.0,22.0,10.0,472.0,47.2,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-05-28,5,Wednesday,False,32.3,13.4,24.1,0.0,0.0,29.2,0.3,31.0,0.053,81.0,9.5,Good,Good,Good,Moderate,Good,64,Moderate,2014.0,12.0,9.0,227.0,25.22222222222222,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-05-29,5,Thursday,False,26.5,12.8,20.8,0.0,0.0,12.4,0.3,23.0,0.051,57.0,9.4,Good,Good,Good,Moderate,Good,52,Moderate,2014.0,62.0,31.0,731.0,23.580645161290324,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-05-30,5,Friday,False,28.7,14.4,21.9,0.0,0.0,15.5,0.3,27.0,0.053,47.0,7.1,Good,Good,Good,Good,Good,49,Good,2014.0,57.0,47.0,1008.0,21.4468085106383,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-05-31,5,Saturday,False,29.5,12.7,21.9,0.0,0.0,23.5,0.3,14.0,0.055,82.0,7.3,Good,Good,Moderate,Moderate,Good,64,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-06-01,6,Sunday,False,25.5,15.3,20.8,0.0,0.0,11.5,0.3,17.0,0.061,45.0,5.6,Good,Good,Moderate,Good,Good,71,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-06-02,6,Monday,False,30.4,12.7,22.6,0.0,0.0,15.2,0.3,25.0,0.067,59.0,6.4,Good,Good,Moderate,Moderate,Good,90,Moderate,2014.0,13.0,9.0,272.0,30.22222222222222,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-06-03,6,Tuesday,False,29.1,18.4,23.9,0.0,0.0,13.0,0.3,16.0,0.063,43.0,7.4,Good,Good,Moderate,Good,Good,77,Moderate,2014.0,9.0,4.0,83.0,20.75,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-06-04,6,Wednesday,False,28.2,14.8,22.4,0.2,0.0,13.4,0.3,28.0,0.066,46.0,9.4,Good,Good,Moderate,Good,Good,87,Moderate,2014.0,23.0,13.0,342.0,26.307692307692307,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-06-05,6,Thursday,False,28.0,15.2,22.4,0.0,0.0,14.0,0.3,22.0,0.066,44.0,7.7,Good,Good,Moderate,Good,Good,87,Moderate,2014.0,25.0,17.0,406.0,23.88235294117647,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-06-06,6,Friday,False,29.3,14.6,23.1,0.0,0.0,10.1,0.3,23.0,0.055,40.0,5.7,Good,Good,Moderate,Good,Good,51,Moderate,2014.0,4.0,4.0,188.0,47.0,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-06-07,6,Saturday,False,28.3,16.4,22.9,0.0,0.0,13.7,0.3,20.0,0.064,32.0,7.5,Good,Good,Moderate,Good,Good,80,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-06-08,6,Sunday,False,24.0,16.6,20.5,0.0,0.0,21.6,0.3,16.0,0.046,37.0,8.2,Good,Good,Good,Good,Good,43,Good,2014.0,3.0,2.0,40.0,20.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-06-09,6,Monday,False,28.2,10.2,20.7,0.0,0.0,9.2,0.3,20.0,0.058,65.0,5.1,Good,Good,Moderate,Moderate,Good,61,Moderate,2014.0,47.0,34.0,894.0,26.294117647058822,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-06-10,6,Tuesday,False,32.2,12.0,24.2,0.0,0.0,15.7,0.3,30.0,0.056,68.0,12.9,Good,Good,Moderate,Moderate,Moderate,57,Moderate,2014.0,16.0,14.0,262.0,18.714285714285715,0,0,0,0,0,1,0,Spring,9582,4584,0,0
2014-06-11,6,Wednesday,False,27.9,18.6,23.3,0.0,0.0,12.2,0.3,26.0,0.06,61.0,10.4,Good,Good,Moderate,Moderate,Good,67,Moderate,2014.0,7.0,3.0,70.0,23.33333333333333,0,0,0,0,0,0,1,Spring,9582,4584,0,0
2014-06-12,6,Thursday,False,32.4,13.2,24.8,0.0,0.0,17.4,0.3,29.0,0.063,180.0,14.0,Good,Good,Moderate,Unhealthy for Sensitive Groups,Moderate,113,Unhealthy for Sensitive Groups,2014.0,40.0,24.0,586.0,24.416666666666668,0,0,0,0,1,0,0,Spring,9582,4584,0,0
2014-06-13,6,Friday,False,29.5,16.8,23.2,0.0,0.0,19.6,0.3,26.0,0.065,164.0,17.7,Good,Good,Moderate,Unhealthy for Sensitive Groups,Moderate,105,Unhealthy for Sensitive Groups,2014.0,30.0,22.0,582.0,26.454545454545453,1,0,0,0,0,0,0,Spring,9582,4584,0,0
2014-06-14,6,Saturday,False,21.1,12.1,16.6,0.0,0.0,18.4,0.3,19.0,0.041,34.0,4.4,Good,Good,Good,Good,Good,38,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,9582,4584,0,0
2014-06-15,6,Sunday,False,26.9,13.3,19.8,0.0,0.0,16.5,0.3,15.0,0.051,34.0,3.2,Good,Good,Good,Good,Good,47,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,9582,4584,0,0
2014-06-16,6,Monday,False,23.8,13.6,19.8,1.2,0.0,21.9,0.3,28.0,0.043,47.0,11.6,Good,Good,Good,Good,Good,48,Good,2014.0,28.0,19.0,508.0,26.73684210526316,0,1,0,0,0,0,0,Spring,9582,4584,0,0
2014-06-17,6,Tuesday,False,14.6,8.3,11.6,12.4,0.0,10.8,0.3,14.0,0.038,25.0,3.2,Good,Good,Good,Good,Good,35,Good,2014.0,16.0,13.0,378.0,29.07692307692308,0,0,0,0,0,1,0,Spring,9582,4584,0,1
2014-06-18,6,Wednesday,False,16.7,6.6,12.0,0.9,0.0,10.4,0.3,22.0,0.047,35.0,3.9,Good,Good,Good,Good,Good,44,Good,2014.0,14.0,10.0,230.0,23.0,0,0,0,0,0,0,1,Spring,9582,4584,0,1
2014-06-19,6,Thursday,False,23.6,10.6,17.6,0.0,0.0,8.1,0.3,21.0,0.054,37.0,3.7,Good,Good,Good,Good,Good,50,Good,2014.0,29.0,14.0,316.0,22.571428571428573,0,0,0,0,1,0,0,Spring,9582,4584,0,1
2014-06-20,6,Friday,False,30.6,10.5,22.3,0.0,0.0,15.3,0.3,21.0,0.055,44.0,3.9,Good,Good,Moderate,Good,Good,51,Moderate,2014.0,15.0,13.0,320.0,24.615384615384617,1,0,0,0,0,0,0,Summer,6384,5728,1,0
2014-06-21,6,Saturday,False,30.4,17.1,24.4,0.0,0.0,12.8,0.3,20.0,0.054,42.0,5.7,Good,Good,Good,Good,Good,50,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,1,0
2014-06-22,6,Sunday,False,31.1,15.9,24.2,0.0,0.0,11.4,0.3,26.0,0.054,37.0,6.0,Good,Good,Good,Good,Good,50,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6384,5728,1,0
2014-06-23,6,Monday,False,31.3,17.1,25.2,0.0,0.0,8.7,0.3,24.0,0.062,47.0,7.0,Good,Good,Moderate,Good,Good,74,Moderate,2014.0,21.0,14.0,316.0,22.571428571428573,0,1,0,0,0,0,0,Summer,6384,5728,0,0
2014-06-24,6,Tuesday,False,33.5,16.0,26.4,0.0,0.0,13.5,0.3,30.0,0.058,37.0,7.3,Good,Good,Moderate,Good,Good,61,Moderate,2014.0,9.0,7.0,170.0,24.285714285714285,0,0,0,0,0,1,0,Summer,6384,5728,0,0
2014-06-25,6,Wednesday,False,33.3,21.5,27.4,0.0,0.0,11.8,0.3,26.0,0.06,50.0,6.5,Good,Good,Moderate,Good,Good,67,Moderate,2014.0,16.0,6.0,115.0,19.166666666666668,0,0,0,0,0,0,1,Summer,6384,5728,0,0
2014-06-26,6,Thursday,False,30.2,18.0,23.4,1.3,0.0,18.6,0.3,23.0,0.05,57.0,6.4,Good,Good,Good,Moderate,Good,52,Moderate,2014.0,28.0,23.0,575.0,25.0,0,0,0,0,1,0,0,Summer,6384,5728,0,0
2014-06-27,6,Friday,False,24.2,11.5,18.6,0.1,0.0,9.7,0.3,19.0,0.045,29.0,5.1,Good,Good,Good,Good,Good,42,Good,2014.0,7.0,7.0,170.0,24.285714285714285,1,0,0,0,0,0,0,Summer,6384,5728,0,0
2014-06-28,6,Saturday,False,29.4,16.0,23.1,0.0,0.0,9.7,0.3,24.0,0.058,47.0,6.6,Good,Good,Moderate,Good,Good,61,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,0,0
2014-06-29,6,Sunday,False,32.3,16.9,25.5,0.0,0.0,12.3,0.3,30.0,0.063,55.0,5.2,Good,Good,Moderate,Moderate,Good,77,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6384,5728,0,0
2014-06-30,6,Monday,False,28.7,18.6,23.8,0.0,0.0,13.7,0.3,25.0,0.061,40.0,4.0,Good,Good,Moderate,Good,Good,71,Moderate,2014.0,37.0,34.0,786.0,23.11764705882353,0,1,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-01,7,Tuesday,False,31.7,15.4,24.5,0.0,0.0,10.1,0.3,25.0,0.065,48.0,4.7,Good,Good,Moderate,Good,Good,84,Moderate,2014.0,11.0,3.0,110.0,36.66666666666666,0,0,0,0,0,1,0,Summer,6384,5728,0,0
2014-07-02,7,Wednesday,False,33.7,15.2,26.4,0.0,0.0,8.9,0.3,19.0,0.06,38.0,5.8,Good,Good,Moderate,Good,Good,67,Moderate,2014.0,14.0,7.0,195.0,27.857142857142858,0,0,0,0,0,0,1,Summer,6384,5728,0,0
2014-07-03,7,Thursday,False,34.5,20.8,28.8,0.0,0.0,14.4,0.3,25.0,0.049,47.0,8.8,Good,Good,Good,Good,Good,45,Good,2014.0,7.0,6.0,127.0,21.166666666666668,0,0,0,0,1,0,0,Summer,6384,5728,0,0
2014-07-04,7,Friday,False,35.3,18.7,28.5,0.0,0.0,17.6,0.4,35.0,0.05,203.0,20.4,Good,Good,Good,Unhealthy for Sensitive Groups,Moderate,125,Unhealthy for Sensitive Groups,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-05,7,Saturday,False,34.8,20.1,28.2,0.0,0.0,17.1,0.5,23.0,0.055,90.0,12.2,Good,Good,Moderate,Moderate,Moderate,68,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,0,0
2014-07-06,7,Sunday,False,36.2,20.8,29.8,0.0,0.0,13.1,0.3,16.0,0.067,41.0,14.5,Good,Good,Moderate,Good,Moderate,90,Moderate,2014.0,18.0,13.0,507.0,39.0,0,0,0,1,0,0,0,Summer,6384,5728,0,0
2014-07-07,7,Monday,False,36.2,22.5,30.0,0.0,0.0,15.0,0.5,28.0,0.073,49.0,8.6,Good,Good,Unhealthy for Sensitive Groups,Good,Good,108,Unhealthy for Sensitive Groups,2014.0,15.0,8.0,175.0,21.875,0,1,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-08,7,Tuesday,False,36.0,22.1,30.1,0.0,0.0,11.9,0.4,36.0,0.074,46.0,7.7,Good,Good,Unhealthy for Sensitive Groups,Good,Good,111,Unhealthy for Sensitive Groups,2014.0,48.0,32.0,815.0,25.46875,0,0,0,0,0,1,0,Summer,6384,5728,0,0
2014-07-09,7,Wednesday,False,34.7,24.4,29.5,0.2,0.0,15.9,0.4,27.0,0.054,117.0,5.8,Good,Good,Good,Moderate,Good,82,Moderate,2014.0,6.0,1.0,30.0,30.0,0,0,0,0,0,0,1,Summer,6384,5728,0,0
2014-07-10,7,Thursday,False,32.3,20.8,25.9,2.8,0.0,14.5,0.3,16.0,0.052,42.0,10.2,Good,Good,Good,Good,Good,48,Good,2014.0,17.0,13.0,517.0,39.76923076923077,0,0,0,0,1,0,0,Summer,6384,5728,0,0
2014-07-11,7,Friday,False,27.4,18.6,23.1,3.9,0.0,9.1,0.4,19.0,0.051,26.0,6.1,Good,Good,Good,Good,Good,47,Good,2014.0,20.0,12.0,240.0,20.0,1,0,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-12,7,Saturday,False,32.5,20.7,27.0,0.0,0.0,11.2,0.5,20.0,0.067,33.0,7.5,Good,Good,Moderate,Good,Good,90,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,0,0
2014-07-13,7,Sunday,False,35.2,21.0,28.9,0.0,0.0,12.8,0.5,18.0,0.065,31.0,8.8,Good,Good,Moderate,Good,Good,84,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6384,5728,0,0
2014-07-14,7,Monday,False,37.1,19.9,30.1,0.0,0.0,14.6,0.4,24.0,0.06,119.0,10.1,Good,Good,Moderate,Moderate,Good,83,Moderate,2014.0,16.0,13.0,320.0,24.615384615384617,0,1,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-15,7,Tuesday,False,36.3,21.9,29.1,1.2,0.0,14.0,0.4,27.0,0.056,64.0,12.5,Good,Good,Moderate,Moderate,Moderate,55,Moderate,2014.0,29.0,24.0,498.0,20.75,0,0,0,0,0,1,0,Summer,6384,5728,0,0
2014-07-16,7,Wednesday,False,30.9,20.4,25.6,0.0,0.0,17.4,0.4,20.0,0.059,58.0,8.8,Good,Good,Moderate,Moderate,Good,64,Moderate,2014.0,25.0,23.0,485.0,21.08695652173913,0,0,0,0,0,0,1,Summer,6384,5728,0,0
2014-07-17,7,Thursday,False,32.7,20.1,27.0,0.0,0.0,11.0,0.4,29.0,0.063,48.0,9.7,Good,Good,Moderate,Good,Good,77,Moderate,2014.0,12.0,7.0,170.0,24.285714285714285,0,0,0,0,1,0,0,Summer,6384,5728,0,0
2014-07-18,7,Friday,False,34.0,21.5,28.4,0.0,0.0,8.8,0.4,31.0,0.068,58.0,14.8,Good,Good,Moderate,Moderate,Moderate,93,Moderate,2014.0,8.0,6.0,106.0,17.666666666666668,1,0,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-19,7,Saturday,False,34.8,22.9,29.2,0.0,0.0,9.5,0.5,22.0,0.072,59.0,13.5,Good,Good,Unhealthy for Sensitive Groups,Moderate,Moderate,104,Unhealthy for Sensitive Groups,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,0,0
2014-07-20,7,Sunday,False,34.7,22.8,28.8,0.9,0.0,12.3,0.5,18.0,0.05,49.0,8.7,Good,Good,Good,Good,Good,46,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6384,5728,0,0
2014-07-21,7,Monday,False,33.5,19.3,27.4,0.0,0.0,19.9,0.3,25.0,0.045,39.0,4.7,Good,Good,Good,Good,Good,42,Good,2014.0,16.0,12.0,290.0,24.166666666666668,0,1,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-22,7,Tuesday,True,36.0,20.3,29.5,0.0,0.0,10.9,0.3,29.0,0.05,34.0,8.731512605042017,Good,Good,Good,Good,Good,46,Good,2014.0,24.0,14.0,370.0,26.428571428571427,0,0,0,0,0,1,0,Summer,6384,5728,0,0
2014-07-23,7,Wednesday,True,37.5,19.7,30.1,0.0,0.0,20.3,0.21962962962962962,13.567083333333333,0.031,34.1260162601626,8.0,Good,Good,Good,Good,Good,33,Good,2014.0,26.0,22.0,538.0,24.454545454545453,0,0,0,0,0,0,1,Summer,6384,5728,0,0
2014-07-24,7,Thursday,True,37.0,21.1,28.9,0.0,0.0,16.3,0.21962962962962962,13.567083333333333,0.05818320610687023,34.1260162601626,10.6,Good,Good,Moderate,Good,Good,61,Moderate,2014.0,3.0,2.0,40.0,20.0,0,0,0,0,1,0,0,Summer,6384,5728,0,0
2014-07-25,7,Friday,True,34.8,21.0,29.0,0.0,0.0,12.1,0.21962962962962962,13.567083333333333,0.05818320610687023,34.1260162601626,11.1,Good,Good,Moderate,Good,Good,61,Moderate,2014.0,21.0,16.0,351.0,21.9375,1,0,0,0,0,0,0,Summer,6384,5728,0,0
2014-07-26,7,Saturday,True,34.7,21.9,28.8,0.0,0.0,12.1,0.21962962962962962,13.567083333333333,0.05818320610687023,34.1260162601626,8.6,Good,Good,Moderate,Good,Good,61,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6384,5728,0,0
